date,raw_text,player_name,clubs_mentioned,potential_suitors,assists,native_country,54,domestic_club_goals,objects,team,injured,chairman,idol,desired_wage,estimated_wage,contract_value,Premier,start_of_2021,boss,compared_to,market_value,manager,current team,sport,potential_transfer_fee,release_clause,preferred_option,not_prepared_to_pay_a_sizeable_transfer_fee,suspension_reason,international_team,retirement_plans,transfer_fee,fee,loan_with_option_to_buy,expected_cost,position,previous_clubs,contract_expiration,field,weekly_wages,contract_length,coming,player_age,currency,contract_ends,value,valuation,club,next_season,league,available_for,career_span,loan,player_nationality,level,teams_mentioned,destination,tournament,emotion,estimated_value,team_mentioned,contract_details,former_club,expected_return,object,loan_status,weekly_salary,expected_transfer_fee,international_caps,suspended,international_goals,preferred_move, Galatasaray,hopes_for_long-term_future_with_club,city_players_positions,role,comparison,injury,country,city_players_ages,last_club,transfer_status,goals_scored,ceremony,player_value,contract_status,contract,potential_loan,external-link,salary_demand,release_cause,goals,nationality,contract_duration,status,loan_spell,parent_club,sources,current_team,city_players,source,out,this,years_at_manchester_united,yearly_pay_packet,age,transfer_budget,father,contract_situation,price_tag,secures_football,native country,estimated_transfer_fee,advice,loan_start_date,domestic_club_assists,cost,agent,sibling,yet,rejecting_offers,other_fields,current_deal,injury_record,result,suggest,willing_to_meet_salary_demands,potential_signings,estimated_cost,current_club,player_position,proposed_salary,last_played,loan_club,option_for_further_year,previous_club,salary,preferred_side,loaned,current_weekly_wages,price,remains_manager,games_played,salary_demands,Belgium,contract_expires,transfer_value,manager_name,news_id
17 December 2021,"Manchester United are interested in a move for Chelsea's Germany defender Antonio Rudiger, 28, and are hopeful that Ralf Rangnick can help them beat Real Madrid, Paris St-Germain and Bayern Munich to his signing.",Antonio Rudiger,"['Manchester United', 'Chelsea', 'Real Madrid', 'Paris St-Germain', 'Bayern Munich']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534146.0
17 December 2021,"Rudiger, who is out of contract in the summer, is planning to quit Chelsea after he was offered less than the £140,000 a week that England midfielder Mason Mount, 22, has been offered to sign a new deal.",Rudiger,['Chelsea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534147.0
17 December 2021,"Rudiger, who is out of contract in the summer, is planning to quit Chelsea after he was offered less than the £140,000 a week that England midfielder Mason Mount, 22, has been offered to sign a new deal.",Mason Mount,['Chelsea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534147.0
17 December 2021,"With Rudiger and Denmark defender Andreas Christensen, 25, nearing the end of their contracts at Stamford Bridge, Chelsea could turn their attention to 26-year-old Germany and Bayern Munich defender Niklas Sule and Sevilla's 23-year-old French defender Jules Kounde as replacements.",Antonio Rudiger,['Chelsea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534148.0
17 December 2021,"With Rudiger and Denmark defender Andreas Christensen, 25, nearing the end of their contracts at Stamford Bridge, Chelsea could turn their attention to 26-year-old Germany and Bayern Munich defender Niklas Sule and Sevilla's 23-year-old French defender Jules Kounde as replacements.",Andreas Christensen,['Chelsea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534148.0
17 December 2021,"With Rudiger and Denmark defender Andreas Christensen, 25, nearing the end of their contracts at Stamford Bridge, Chelsea could turn their attention to 26-year-old Germany and Bayern Munich defender Niklas Sule and Sevilla's 23-year-old French defender Jules Kounde as replacements.",Niklas Sule,['Bayern Munich'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534148.0
17 December 2021,"With Rudiger and Denmark defender Andreas Christensen, 25, nearing the end of their contracts at Stamford Bridge, Chelsea could turn their attention to 26-year-old Germany and Bayern Munich defender Niklas Sule and Sevilla's 23-year-old French defender Jules Kounde as replacements.",Jules Kounde,['Sevilla'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534148.0
17 December 2021,"Neither Manchester United or Paris St-Germain have opened talks over Barcelona's Netherlands midfielder Frenkie de Jong and the situation around the 24-year-old remains ""quiet"".",Frenkie de Jong,"['Manchester United', 'Paris St-Germain', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534149.0
17 December 2021,"Borussia Dortmund and Norway striker Erling Braut Haaland, 21, has warned Barcelona that he won't consider a move to the Nou Camp unless the club are playing in the Champions League next year.",Erling Braut Haaland,"['Borussia Dortmund', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534150.0
17 December 2021,"Manchester United have a ready-made replacement if 26-year-old French forward Anthony Martial leaves as Swedish winger Anthony Elanga, 19, is set for a new deal after impressing new boss Ralf Rangnick.",Anthony Elanga,['Manchester United'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534151.0
17 December 2021,"Manchester United have a ready-made replacement if 26-year-old French forward Anthony Martial leaves as Swedish winger Anthony Elanga, 19, is set for a new deal after impressing new boss Ralf Rangnick.",Anthony Martial,"['Manchester United', 'French']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534151.0
17 December 2021,"Manchester United have a ready-made replacement if 26-year-old French forward Anthony Martial leaves as Swedish winger Anthony Elanga, 19, is set for a new deal after impressing new boss Ralf Rangnick.",Ralf Rangnick,"['Manchester United', 'Swedish']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534151.0
17 December 2021,Roma boss Jose Mourinho is set to approach his former club Chelsea with an offer for 25-year-old England midfielder Ruben Loftus-Cheek.,Ruben Loftus-Cheek,"['Chelsea', 'Roma']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534152.0
17 December 2021,Roma boss Jose Mourinho is set to approach his former club Chelsea with an offer for 25-year-old England midfielder Ruben Loftus-Cheek.,Jose Mourinho,['Chelsea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534152.0
17 December 2021,"Arsenal are interested in Juventus' Brazilian midfielder Arthur Melo, 25, as well as the Italian side's 21-year-old Swedish winger Dejan Kulusevski.",Arthur Melo,"['Arsenal', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534153.0
17 December 2021,"Arsenal are interested in Juventus' Brazilian midfielder Arthur Melo, 25, as well as the Italian side's 21-year-old Swedish winger Dejan Kulusevski.",Dejan Kulusevski,"['Arsenal', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534153.0
17 December 2021,"Everton are interested in signing Dynamo Kyiv's Ukraine international left-back Vitaliy Mykolenko, 25, for £20m.",Vitaliy Mykolenko,"['Everton', 'Dynamo Kyiv']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534154.0
17 December 2021,"Manchester United have identified Leeds United's Illan Meslier as the best young goalkeeper in England - but when they sent goalkeeping scout Tony Coton to watch the 21-year-old Frenchman, he conceded seven at Manchester City on Tuesday.",Illan Meslier,"['Manchester United', 'Leeds United', 'Manchester City']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534155.0
17 December 2021,"Everton are among a number of Premier League clubs chasing Metz's French right-back Fabien Centonze, 25.",Fabien Centonze,"['Everton', 'Metz']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534156.0
17 December 2021,"Former Arsenal midfielder Emmanuel Frimpong has urged the club to sell Pierre-Emerick Aubameyang after the Gabon striker, 32, was stripped of the captaincy.",Emmanuel Frimpong,['Arsenal'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534157.0
17 December 2021,"Former Arsenal midfielder Emmanuel Frimpong has urged the club to sell Pierre-Emerick Aubameyang after the Gabon striker, 32, was stripped of the captaincy.",Pierre-Emerick Aubameyang,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534157.0
17 December 2021,Monaco sporting director Paul Mitchell has warned Manchester United and Chelsea that 21-year-old France midfielder Aurelien Tchouameni will not come cheap.,Aurelien Tchouameni,"['Monaco', 'Manchester United', 'Chelsea']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534158.0
17 December 2021,"Newcastle United's scouting department have been keeping a keen eye on talent in the Championship, with Luton's 23-year-old English striker Elijah Adebayo a possible target.",Elijah Adebayo,"['Newcastle United', 'Luton']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534159.0
18 December 2021,"Manchester United and France forward Anthony Martial, 26, wants to leave Old Trafford as soon as possible, his agent says.",Anthony Martial,['Manchester United'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534160.0
18 December 2021,Martial could reportedly join Juventus in January on a loan deal until the end of the season.,Martial,['Juventus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534161.0
18 December 2021,Newcastle United's new owners have been advised to make a move for Martial to boost the Magpies' attacking options.,Martial,Newcastle United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534162.0
18 December 2021,"Newcastle are interested in signing Marseille's French midfielder Boubacar Kamara, 22, and Fulham's English central defender Tosin Adarabioyo, 24.",Boubacar Kamara,"['Newcastle', 'Marseille']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534163.0
18 December 2021,"Newcastle are interested in signing Marseille's French midfielder Boubacar Kamara, 22, and Fulham's English central defender Tosin Adarabioyo, 24.",Tosin Adarabioyo,['Fulham'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534163.0
18 December 2021,"Everton have agreed a fee with Dynamo Kyiv to sign Ukraine left-back Vitaliy Mykolenko, 25, for £18m.",Vitaliy Mykolenko,"['Everton', 'Dynamo Kyiv']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534164.0
18 December 2021,Liverpool have put a £15m price tag on 24-year-old English centre-back Nat Phillips.,Nat Phillips,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534165.0
18 December 2021,"Manchester United and England forward Marcus Rashford, 24, is open to signing for Barcelona.",Marcus Rashford,"['Manchester United', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534166.0
18 December 2021,"Uruguay striker Edinson Cavani, 34, wants to leave Manchester United in order to sign a deal with Spanish club Barcelona in January.",Edinson Cavani,"['Manchester United', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534167.0
18 December 2021,"Manchester City and Spain forward Ferran Torres, 21, is Barcelona manager Xavi's main target for the January transfer window.",Ferran Torres,"['Manchester City', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534168.0
18 December 2021,"Barcelona will consider selling Netherlands midfielder Frenkie de Jong, 24, in the summer if they receive a good offer.",Frenkie de Jong,['Barcelona'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534169.0
18 December 2021,Arsenal striker Pierre-Emerick Aubameyang was stripped of the Gunners captaincy earlier this week and the 32-year-old Gabon international has been training on his own at the London club.,Pierre-Emerick Aubameyang,['Arsenal'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534170.0
18 December 2021,"Chelsea, Barcelona, Bayern Munich and Ajax have all sent scouts to FC Copenhagen to watch 16-year-old Swedish midfielder Roony Bardghji.",Roony Bardghji,"['Chelsea', 'Barcelona', 'Bayern Munich', 'Ajax']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534171.0
18 December 2021,"Chelsea are interested in AC Milan and France left-back Theo Hernandez, 24, as cover for injured England defender Ben Chilwell.",Theo Hernandez,"['Chelsea', 'AC Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534173.0
18 December 2021,"Leeds United have been dealt a January transfer setback after English midfielder John Swift, 26, said he wants to stay at Reading.",John Swift,"['Leeds United', 'Reading']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534174.0
19 December 2021,"Juventus are interested in Arsenal and Gabon striker Pierre-Emerick Aubameyang, 32, with his future at Emirates Stadium in doubt after being stripped of the captaincy. ()",Pierre-Emerick Aubameyang,"['Arsenal', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Striker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabon,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534176.0
19 December 2021,Leeds United are looking at signing Juventus' Weston McKennie but it will cost about £20m to sign the 23-year-old United States midfielder.,Weston McKennie,"['Leeds United', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,£20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534177.0
19 December 2021,"Winger Juan Mata remains a transfer target for Barcelona, with the 33-year-old Spaniard struggling for playing time at Manchester United.",Juan Mata,"['Barcelona', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534179.0
19 December 2021,"Manchester United are prepared to rival Chelsea in the race to sign France defender Jules Kounde, 23, from Sevilla.",Jules Kounde,"['Manchester United', 'Chelsea', 'Sevilla']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534180.0
19 December 2021,"Liverpool boss Jurgen Klopp says the club are not close to making a signing in January but, if they were, he would be reluctant to bring in a player who is not vaccinated against Covid-19.",Jurgen Klopp,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534181.0
19 December 2021,"Newcastle are keen on a loan move for Manchester United's France striker Anthony Martial, 26, in January, while Inter Milan's Bosnia striker Edin Dzeko, 35, is another target.",Anthony Martial,"['Newcastle', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534182.0
19 December 2021,"Newcastle are keen on a loan move for Manchester United's France striker Anthony Martial, 26, in January, while Inter Milan's Bosnia striker Edin Dzeko, 35, is another target.",Edin Dzeko,['Inter Milan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534182.0
19 December 2021,"Paris St-Germain sporting director Leonardo is not giving up on France star Kylian Mbappe, 22, signing a new contract despite links to Real Madrid. Mbappe can discuss a pre-contract with clubs outside France in January. ()",Kylian Mbappe,"['Paris St-Germain', 'Real Madrid']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534183.0
19 December 2021,"Paris St-Germain sporting director Leonardo is not giving up on France star Kylian Mbappe, 22, signing a new contract despite links to Real Madrid. Mbappe can discuss a pre-contract with clubs outside France in January. ()",Leonardo,['Paris St-Germain'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534183.0
19 December 2021,"Paris St-Germain are preparing to test Barcelona's resolve to keep Spain midfielder Gavi, 17. ()",Gavi,"['Paris St-Germain', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534184.0
19 December 2021,"However, Barcelona manager Xavi says Gavi is ""the future of the club"" and that the teenager ""has no ceiling"".",Gavi,['Barcelona'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534185.0
19 December 2021,"Newcastle have been tipped to sign Tottenham and England midfielder Dele Alli, 25, when he is made available for loan in January. ()",Dele Alli,"['Newcastle', 'Tottenham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534186.0
19 December 2021,"Another Newcastle target, Lille and Holland defender Sven Botman, 21, is unsure about leaving the French champions in January. )",Sven Botman,"['Newcastle', 'Lille']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534187.0
19 December 2021,Manchester City will open talks over an improved contract for 27-year-old Portugal defender Joao Cancelo in the new year.,Joao Cancelo,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534188.0
19 December 2021,"Tottenham boss Antonio Conte has spoken to Inter Milan and Chile midfielder Arturo Vidal, 34, about joining the London club. The pair won Serie A titles during their time together at Juventus and Inter.",Arturo Vidal,"['Tottenham', 'Inter Milan', 'Juventus']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534189.0
